idx;Variable_AR6;Unit;r21m42;r21m42_unit;r21m42_factor;r21m42_spatial;m42;m42_unit;m42_factor;r30m44;r30m44_unit;r30m44_factor;r30m44_spatial;m44;m44_unit;m44_factor;internal_comment;Comment;Definition
1545;OM Cost|Fixed|Electricity|Geothermal;US$2010/kW/yr;Tech|Electricity|Geothermal|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Electricity|Geothermal|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new geothermal power plants. If more than one geothermal power plant technology is modelled (e.g.,hydrothermal,hard dry rock),modellers should report fixed O&M costs  for each represented geothermal power technology by adding variables OM Cost|Fixed|Electricity|Geothermal|2,... Capital|Cost|Electricity|Geothermal|N (with N = number of represented geothermal power technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1546;OM Cost|Fixed|Electricity|Hydro;US$2010/kW/yr;Tech|Electricity|Hydro|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Electricity|Hydro|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new hydropower plant. If more than one hydropower technology is modelled,modellers should report fixed O&M costs  for each represented hydropower technology by adding variables OM Cost|Fixed|Electricity|Hydro|2,... OM Cost|Fixed|Electricity|Hydro|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1547;OM Cost|Fixed|Electricity|Nuclear;US$2010/kW/yr;Tech|Electricity|Nuclear|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Electricity|Nuclear|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new nuclear power plants. If more than one nuclear power plant technology is modelled (e.g.,Gen II,III,IV
1548;OM Cost|Fixed|Electricity|Solar|CSP;US$2010/kW/yr;Tech|Electricity|Solar|PV|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Electricity|Solar|PV|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new concentrated solar power plant. If more than one CSP technology is modelled (e.g.,parabolic trough,solar power tower),modellers should report fixed O&M costs  for each represented CSP technology by adding variables OM Cost|Fixed|Electricity|Solar|CSP|2,... Capital|Cost|Electricity|Solar|CSP|N (with N = number of represented CSP technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1549;OM Cost|Fixed|Electricity|Solar|PV;US$2010/kW/yr;Tech|Electricity|Solar|CSP|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Electricity|Solar|CSP|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new solar PV units. If more than one PV technology is modelled (e.g.,centralized PV plant,distributed (rooftop) PV,crystalline SI PV,thin-film PV),modellers should report fixed O&M costs  for each represented PV technology by adding variables OM Cost|Fixed|Electricity|Solar|PV|2,... Capital|Cost|Electricity|Solar|PV|N (with N = number of represented PV technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1550;OM Cost|Fixed|Electricity|Wind;US$2010/kW/yr;Tech|Electricity|Wind|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Electricity|Wind|Offshore|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new wind power plants. This variable should only be filled,if wind power is not separated into onshore and offshore. If more than one wind power technology is modelled (e.g.,wind power units with different hub height and capacity),modellers should report fixed O&M costs  for each represented wind power technology by adding variables OM Cost|Fixed|Electricity|Wind|2,... Capital|Cost|Electricity|Wind|N (with N = number of represented wind power technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
;OM Cost|Fixed|Electricity|Wind;US$2010/kW/yr;;;1.10774;;;;;Tech|Electricity|Wind|Onshore|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;
1551;OM Cost|Fixed|Electricity|Wind|Offshore;US$2010/kW/yr;;;1.10774;;;;;Tech|Electricity|Wind|Offshore|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new offshore wind power plants. This variable should only be filled,if wind power is separated into onshore and offshore. If more than one offshore wind power technology is modelled (e.g.,wind power units with different hub height and capacity),modellers should report fixed O&M costs  for each represented wind power technology by adding variables OM Cost|Fixed|Electricity|Wind|Offshore|2,... Capital|Cost|Electricity|Wind|Offshore|N (with N = number of represented offshore wind power technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1552;OM Cost|Fixed|Electricity|Wind|Onshore;US$2010/kW/yr;;;1.10774;;;;;Tech|Electricity|Wind|Onshore|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new onshore wind power plants. This variable should only be filled,if wind power is separated into onshore and offshore. If more than one onshore wind power technology is modelled (e.g.,wind power units with different hub height and capacity),modellers should report fixed O&M costs  for each represented wind power technology by adding variables OM Cost|Fixed|Electricity|Wind|Onshore|2,... Capital|Cost|Electricity|Wind|Onshore|N (with N = number of represented onshore wind power technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1553;OM Cost|Fixed|Gases|Biomass|w/ CCS;US$2010/kW/yr;;;;;;;;;;;;;;;;;Annual fixed operation & maintainance cost of a new biomass to gas plant with CCS. If more than one CCS biomass to gas technology is modelled,modellers should report fixed O&M costs  for each represented CCS biomass to  gas technology by adding variables OM Cost|Fixed|Gases|Biomass|w/ CCS|2,... OM Cost|Fixed|Gases|Biomass|w/ CCS|N (with N = number of represented technologies). (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1554;OM Cost|Fixed|Gases|Biomass|w/o CCS;US$2010/kW/yr;Tech|Gases|Biomass|w/o CCS|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Gases|Biomass|w/o CC|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new biomass to gas plant w/o CCS. If more than one biomass to gas technology is modelled,modellers should report fixed O&M costs  for each represented biomass to gas technology by adding variables OM Cost|Fixed|Gases|Biomass|w/o CCS|2,... OM Cost|Fixed|Gases|Biomass|w/o CCS|N (with N = number of represented technologies). (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1555;OM Cost|Fixed|Gases|Coal|w/ CCS;US$2010/kW/yr;;;;;;;;;;;;;;;;;Annual fixed operation & maintainance cost of a new coal to gas plant with CCS. If more than one CCS coal to gas technology is modelled,modellers should report fixed O&M costs  for each represented CCS coal to  gas technology by adding variables OM Cost|Fixed|Gases|Coal|w/ CCS|2,... OM Cost|Fixed|Gases|Coal|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1556;OM Cost|Fixed|Gases|Coal|w/o CCS;US$2010/kW/yr;Tech|Gases|Coal|w/o CCS|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Gases|Fossil|Coal|w/o CC|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new coal to gas plant w/o CCS. If more than one coal to gas technology is modelled,modellers should report fixed O&M costs  for each represented coal to gas technology by adding variables OM Cost|Fixed|Gases|Coal|w/o CCS|2,... OM Cost|Fixed|Gases|Coal|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1557;OM Cost|Fixed|Hydrogen|Biomass|w/ CCS;US$2010/kW/yr;Tech|Hydrogen|Biomass|w/ CCS|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Hydrogen|Biomass|w/ CC|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new biomass to hydrogen plant with CCS. If more than one CCS biomass to hydrogen technology is modelled,modellers should report fixed O&M costs  for each represented CCS biomass to hydrogen technology by adding variables OM Cost|Fixed|Hydrogen|Biomass|w/ CCS|2,... OM Cost|Fixed|Hydrogen|Biomass|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1558;OM Cost|Fixed|Hydrogen|Biomass|w/o CCS;US$2010/kW/yr;Tech|Hydrogen|Biomass|w/o CCS|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Hydrogen|Biomass|w/o CC|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new biomass to hydrogen plant w/o CCS. If more than one biomass to hydrogen technology is modelled,modellers should report fixed O&M costs  for each represented biomass to hydrogen technology by adding variables OM Cost|Fixed|Hydrogen|Biomass|w/o CCS|2,... OM Cost|Fixed|Hydrogen|Biomass|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1559;OM Cost|Fixed|Hydrogen|Coal|w/ CCS;US$2010/kW/yr;Tech|Hydrogen|Coal|w/ CCS|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Hydrogen|Coal|w/ CC|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new coal to hydrogen plant with CCS. If more than one CCS coal to hydrogen technology is modelled,modellers should report fixed O&M costs  for each represented CCS coal to hydrogen technology by adding variables OM Cost|Fixed|Hydrogen|Coal|w/ CCS|2,... OM Cost|Fixed|Hydrogen|Coal|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1560;OM Cost|Fixed|Hydrogen|Coal|w/o CCS;US$2010/kW/yr;Tech|Hydrogen|Coal|w/o CCS|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Hydrogen|Coal|w/o CC|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new coal to hydrogen plant w/o CCS. If more than one coal to hydrogen technology is modelled,modellers should report fixed O&M costs  for each represented coal to hydrogen technology by adding variables OM Cost|Fixed|Hydrogen|Coal|w/o CCS|2,... OM Cost|Fixed|Hydrogen|Coal|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1561;OM Cost|Fixed|Hydrogen|Electricity;US$2010/kW/yr;Tech|Hydrogen|Electricity|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Hydrogen|Electricity|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new hydrogen-by-electrolysis plant. If more than hydrogen-by-electrolysis technology is modelled,modellers should report fixed O&M costs  for each represented hydrogen-by-electrolysis technology by adding variables OM Cost|Fixed|Hydrogen|Electricity|2,... OM Cost|Fixed|Hydrogen|Electricity|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1562;OM Cost|Fixed|Hydrogen|Gas|w/ CCS;US$2010/kW/yr;Tech|Hydrogen|Gas|w/ CCS|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Hydrogen|Gas|w/ CC|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new gas to hydrogen plant with CCS. If more than one CCS gas to hydrogen technology is modelled,modellers should report fixed O&M costs  for each represented CCS gas to hydrogen technology by adding variables OM Cost|Fixed|Hydrogen|Gas|w/ CCS|2,... OM Cost|Fixed|Hydrogen|Gas|w/ CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
1563;OM Cost|Fixed|Hydrogen|Gas|w/o CCS;US$2010/kW/yr;Tech|Hydrogen|Gas|w/o CCS|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;Tech|Hydrogen|Gas|w/o CC|OM Cost|fixed;US$2005/kW/yr;1.10774;;;;;;;Annual fixed operation & maintainance cost of a new gas to hydrogen plant w/o CCS. If more than one gas to hydrogen technology is modelled,modellers should report fixed O&M costs  for each represented gas to hydrogen technology by adding variables OM Cost|Fixed|Hydrogen|Gas|w/o CCS|2,... OM Cost|Fixed|Hydrogen|Gas|w/o CCS|N (with N = number of represented technologies) (matching the assignment of plant types to technologies in the reporting of capital costs as documented in the comments sheet).
